"DepartamentoCodigo","Departamento","MunicipioCodigo","Municipio","Año","IRCA","Nivel de riesgo","IRCAurbano","Nivel de riesgo urbano","IRCArural","Nivel de riesgo rural"
"52","Nariño","52019","Albán","2,018","31.9","Riesgo medio","7.9","Riesgo bajo","42.7","Riesgo alto"
"52","Nariño","52019","Albán","2,019","39.3","Riesgo alto","0.0","Sin riesgo","46.9","Riesgo alto"
"52","Nariño","52019","Albán","2,020","19.7","Riesgo medio","26.3","Riesgo medio","0.0","Sin riesgo"
"52","Nariño","52019","Albán","2,021","12.3","Riesgo bajo","9.6","Riesgo bajo","15.1","Riesgo medio"
"52","Nariño","52019","Albán","2,022","10.6","Riesgo bajo","3.8","Sin riesgo","15.4","Riesgo medio"
"52","Nariño","52019","Albán","2,023","7.8","Riesgo bajo","12.7","Riesgo bajo","3.8","Sin riesgo"
"52","Nariño","52022","Aldana","2,007","22.1","Riesgo medio","22.1","Riesgo medio","ND","ND"
"52","Nariño","52022","Aldana","2,008","30.4","Riesgo medio","26.8","Riesgo medio","93.1","Inviable sanitariamente"
"52","Nariño","52022","Aldana","2,009","14","Riesgo bajo","2.5","Sin riesgo","17.0","Riesgo medio"
"52","Nariño","52022","Aldana","2,010","19.8","Riesgo medio","19.3","Riesgo medio","19.8","Riesgo medio"
"52","Nariño","52022","Aldana","2,011","14.4","Riesgo medio","4.6","Sin riesgo","14.8","Riesgo medio"
"52","Nariño","52022","Aldana","2,012","21.3","Riesgo medio","27.0","Riesgo medio","20.2","Riesgo medio"
"52","Nariño","52022","Aldana","2,013","21.8","Riesgo medio","12.0","Riesgo bajo","25.8","Riesgo medio"
"52","Nariño","52022","Aldana","2,014","18.9","Riesgo medio","8.7","Riesgo bajo","26.2","Riesgo medio"
"52","Nariño","52022","Aldana","2,015","15","Riesgo medio","ND","ND","33.7","Riesgo medio"
"52","Nariño","52022","Aldana","2,016","27.9","Riesgo medio","ND","ND","ND","ND"
"52","Nariño","52022","Aldana","2,017","10","Riesgo bajo","ND","ND","ND","ND"
"52","Nariño","52022","Aldana","2,018","23.9","Riesgo medio","9.9","Riesgo bajo","35.8","Riesgo alto"
"52","Nariño","52022","Aldana","2,019","16","Riesgo medio","6.1","Riesgo bajo","27.7","Riesgo medio"
"52","Nariño","52022","Aldana","2,020","17.9","Riesgo medio","5.9","Riesgo bajo","27.5","Riesgo medio"
"52","Nariño","52022","Aldana","2,021","11.4","Riesgo bajo","8.3","Riesgo bajo","15.7","Riesgo medio"
"52","Nariño","52022","Aldana","2,022","15.9","Riesgo medio","13.5","Riesgo bajo","18.0","Riesgo medio"
"52","Nariño","52022","Aldana","2,023","22.4","Riesgo medio","14.8","Riesgo medio","26.4","Riesgo medio"
"52","Nariño","52036","Ancuya","2,007","42","Riesgo alto","42.0","Riesgo alto","ND","ND"
"52","Nariño","52036","Ancuya","2,008","51.8","Riesgo alto","47.6","Riesgo alto","60.2","Riesgo alto"
"52","Nariño","52036","Ancuya","2,009","43.6","Riesgo alto","38.1","Riesgo alto","44.8","Riesgo alto"
"52","Nariño","52036","Ancuya","2,010","52","Riesgo alto","53.3","Riesgo alto","51.6","Riesgo alto"
"52","Nariño","52036","Ancuya","2,011","52.3","Riesgo alto","21.2","Riesgo medio","53.8","Riesgo alto"
"52","Nariño","52036","Ancuya","2,012","50.1","Riesgo alto","20.7","Riesgo medio","53.9","Riesgo alto"
"52","Nariño","52036","Ancuya","2,013","55.3","Riesgo alto","51.1","Riesgo alto","55.3","Riesgo alto"
"52","Nariño","52036","Ancuya","2,014","62.2","Riesgo alto","35.7","Riesgo alto","61.4","Riesgo alto"
"52","Nariño","52036","Ancuya","2,015","54.7","Riesgo alto","ND","ND","70.7","Riesgo alto"
"52","Nariño","52036","Ancuya","2,016","57","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52036","Ancuya","2,017","50.2","Riesgo alto","0.0","Sin riesgo","41.4","Riesgo alto"
"52","Nariño","52036","Ancuya","2,018","48.9","Riesgo alto","11.6","Riesgo bajo","59.1","Riesgo alto"
"52","Nariño","52036","Ancuya","2,019","48.1","Riesgo alto","7.6","Riesgo bajo","59.7","Riesgo alto"
"52","Nariño","52036","Ancuya","2,020","18.6","Riesgo medio","2.7","Sin riesgo","50.4","Riesgo alto"
"52","Nariño","52036","Ancuya","2,021","26.7","Riesgo medio","15.2","Riesgo medio","61.1","Riesgo alto"
"52","Nariño","52036","Ancuya","2,022","44.5","Riesgo alto","11.0","Riesgo bajo","65.8","Riesgo alto"
"52","Nariño","52036","Ancuya","2,023","37","Riesgo alto","20.9","Riesgo medio","59.0","Riesgo alto"
"52","Nariño","52051","Arboleda","2,007","61.9","Riesgo alto","61.9","Riesgo alto","ND","ND"
"52","Nariño","52051","Arboleda","2,008","58.1","Riesgo alto","58.1","Riesgo alto","ND","ND"
"52","Nariño","52051","Arboleda","2,009","57.1","Riesgo alto","50.9","Riesgo alto","58.4","Riesgo alto"
"52","Nariño","52051","Arboleda","2,010","59.2","Riesgo alto","54.9","Riesgo alto","63.2","Riesgo alto"
"52","Nariño","52051","Arboleda","2,011","61.3","Riesgo alto","39.5","Riesgo alto","67.2","Riesgo alto"
"52","Nariño","52051","Arboleda","2,012","64.1","Riesgo alto","45.9","Riesgo alto","66.0","Riesgo alto"
"52","Nariño","52051","Arboleda","2,013","57.3","Riesgo alto","49.8","Riesgo alto","70.4","Riesgo alto"
"52","Nariño","52051","Arboleda","2,014","70.5","Riesgo alto","ND","ND","65.0","Riesgo alto"
"52","Nariño","52051","Arboleda","2,015","71","Riesgo alto","ND","ND","63.2","Riesgo alto"
"52","Nariño","52051","Arboleda","2,016","61.9","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52051","Arboleda","2,017","62.9","Riesgo alto","ND","ND","61.1","Riesgo alto"
"52","Nariño","52051","Arboleda","2,018","63.9","Riesgo alto","39.6","Riesgo alto","73.0","Riesgo alto"
"52","Nariño","52051","Arboleda","2,019","62.8","Riesgo alto","31.6","Riesgo medio","69.5","Riesgo alto"
"52","Nariño","52051","Arboleda","2,020","31.7","Riesgo medio","16.7","Riesgo medio","58.1","Riesgo alto"
"52","Nariño","52051","Arboleda","2,021","42.3","Riesgo alto","17.5","Riesgo medio","72.0","Riesgo alto"
"52","Nariño","52051","Arboleda","2,022","51.9","Riesgo alto","9.6","Riesgo bajo","83.5","Inviable sanitariamente"
"52","Nariño","52051","Arboleda","2,023","56.2","Riesgo alto","21.8","Riesgo medio","70.5","Riesgo alto"
"52","Nariño","52079","Barbacoas","2,007","61.2","Riesgo alto","61.2","Riesgo alto","ND","ND"
"52","Nariño","52079","Barbacoas","2,008","63.4","Riesgo alto","63.4","Riesgo alto","ND","ND"
"52","Nariño","52079","Barbacoas","2,009","53.3","Riesgo alto","60.6","Riesgo alto","49.9","Riesgo alto"
"52","Nariño","52079","Barbacoas","2,010","56.3","Riesgo alto","56.2","Riesgo alto","57.6","Riesgo alto"
"52","Nariño","52079","Barbacoas","2,011","57","Riesgo alto","58.6","Riesgo alto","56.6","Riesgo alto"
"52","Nariño","52079","Barbacoas","2,012","55.1","Riesgo alto","28.0","Riesgo medio","61.3","Riesgo alto"
"52","Nariño","52079","Barbacoas","2,013","60.1","Riesgo alto","38.9","Riesgo alto","60.8","Riesgo alto"
"52","Nariño","52079","Barbacoas","2,014","61.6","Riesgo alto","41.9","Riesgo alto","60.3","Riesgo alto"
"52","Nariño","52079","Barbacoas","2,015","72.4","Riesgo alto","83.3","Inviable sanitariamente","72.3","Riesgo alto"
"52","Nariño","52079","Barbacoas","2,016","59","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52079","Barbacoas","2,017","72.5","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52079","Barbacoas","2,018","53.5","Riesgo alto","54.7","Riesgo alto","47.9","Riesgo alto"
"52","Nariño","52079","Barbacoas","2,019","69.5","Riesgo alto","74.3","Riesgo alto","59.8","Riesgo alto"
"52","Nariño","52083","Belén","2,007","46.8","Riesgo alto","46.8","Riesgo alto","ND","ND"
"52","Nariño","52083","Belén","2,008","47.9","Riesgo alto","47.9","Riesgo alto","ND","ND"
"52","Nariño","52083","Belén","2,009","44.8","Riesgo alto","43.3","Riesgo alto","44.5","Riesgo alto"
"52","Nariño","52083","Belén","2,010","47.6","Riesgo alto","48.2","Riesgo alto","54.7","Riesgo alto"
"52","Nariño","52083","Belén","2,011","48.6","Riesgo alto","46.2","Riesgo alto","55.0","Riesgo alto"
"52","Nariño","52083","Belén","2,012","55.6","Riesgo alto","32.0","Riesgo medio","62.5","Riesgo alto"
"52","Nariño","52083","Belén","2,013","58.8","Riesgo alto","50.1","Riesgo alto","65.4","Riesgo alto"
"52","Nariño","52083","Belén","2,014","56.2","Riesgo alto","35.7","Riesgo alto","54.9","Riesgo alto"
"52","Nariño","52083","Belén","2,015","65","Riesgo alto","0.0","Sin riesgo","78.8","Riesgo alto"
"52","Nariño","52083","Belén","2,016","60","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52083","Belén","2,017","55.2","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52083","Belén","2,018","52.6","Riesgo alto","36.1","Riesgo alto","65.9","Riesgo alto"
"52","Nariño","52083","Belén","2,019","53.1","Riesgo alto","46.8","Riesgo alto","59.1","Riesgo alto"
"52","Nariño","52083","Belén","2,020","45","Riesgo alto","45.0","Riesgo alto","ND","ND"
"52","Nariño","52083","Belén","2,021","36.3","Riesgo alto","36.3","Riesgo alto","ND","ND"
"52","Nariño","52083","Belén","2,022","41.3","Riesgo alto","41.3","Riesgo alto","ND","ND"
"52","Nariño","52083","Belén","2,023","58.8","Riesgo alto","58.8","Riesgo alto","ND","ND"
"52","Nariño","52110","Buesaco","2,007","35.9","Riesgo alto","35.9","Riesgo alto","ND","ND"
"52","Nariño","52110","Buesaco","2,008","35.7","Riesgo alto","34.3","Riesgo medio","58.1","Riesgo alto"
"52","Nariño","52110","Buesaco","2,009","24.6","Riesgo medio","6.0","Riesgo bajo","30.0","Riesgo medio"
"52","Nariño","52110","Buesaco","2,010","39.2","Riesgo alto","36.2","Riesgo alto","44.7","Riesgo alto"
"52","Nariño","52110","Buesaco","2,011","54.2","Riesgo alto","32.7","Riesgo medio","62.2","Riesgo alto"
"52","Nariño","52110","Buesaco","2,012","51.3","Riesgo alto","36.9","Riesgo alto","51.4","Riesgo alto"
"52","Nariño","52110","Buesaco","2,013","51.7","Riesgo alto","36.1","Riesgo alto","39.8","Riesgo alto"
"52","Nariño","52110","Buesaco","2,014","49","Riesgo alto","ND","ND","37.8","Riesgo alto"
"52","Nariño","52110","Buesaco","2,015","40","Riesgo alto","2.3","Sin riesgo","48.2","Riesgo alto"
"52","Nariño","52110","Buesaco","2,016","37.8","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52110","Buesaco","2,017","42.4","Riesgo alto","ND","ND","17.6","Riesgo medio"
"52","Nariño","52110","Buesaco","2,018","35","Riesgo medio","9.6","Riesgo bajo","47.4","Riesgo alto"
"52","Nariño","52110","Buesaco","2,019","38.3","Riesgo alto","7.7","Riesgo bajo","52.2","Riesgo alto"
"52","Nariño","52110","Buesaco","2,020","14.8","Riesgo medio","14.8","Riesgo medio","ND","ND"
"52","Nariño","52110","Buesaco","2,021","18.6","Riesgo medio","18.6","Riesgo medio","ND","ND"
"52","Nariño","52110","Buesaco","2,022","15.2","Riesgo medio","15.2","Riesgo medio","ND","ND"
"52","Nariño","52203","Colón","2,007","50.7","Riesgo alto","53.7","Riesgo alto","0.0","Sin riesgo"
"52","Nariño","52203","Colón","2,008","30.5","Riesgo medio","31.7","Riesgo medio","25.6","Riesgo medio"
"52","Nariño","52203","Colón","2,009","29.9","Riesgo medio","17.4","Riesgo medio","31.2","Riesgo medio"
"52","Nariño","52203","Colón","2,010","34","Riesgo medio","29.7","Riesgo medio","40.9","Riesgo alto"
"52","Nariño","52203","Colón","2,011","47","Riesgo alto","49.6","Riesgo alto","41.9","Riesgo alto"
"52","Nariño","52203","Colón","2,012","59.3","Riesgo alto","49.8","Riesgo alto","64.0","Riesgo alto"
"52","Nariño","52203","Colón","2,013","50.7","Riesgo alto","0.0","Sin riesgo","61.2","Riesgo alto"
"52","Nariño","52203","Colón","2,014","47.7","Riesgo alto","ND","ND","53.9","Riesgo alto"
"52","Nariño","52203","Colón","2,015","56.2","Riesgo alto","0.0","Sin riesgo","62.1","Riesgo alto"
"52","Nariño","52203","Colón","2,016","56","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52203","Colón","2,017","58.2","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52203","Colón","2,018","38.4","Riesgo alto","0.0","Sin riesgo","42.8","Riesgo alto"
"52","Nariño","52203","Colón","2,019","41.9","Riesgo alto","0.0","Sin riesgo","47.6","Riesgo alto"
"52","Nariño","52207","Consacá","2,007","38","Riesgo alto","38.0","Riesgo alto","ND","ND"
"52","Nariño","52207","Consacá","2,008","32.7","Riesgo medio","27.8","Riesgo medio","42.3","Riesgo alto"
"52","Nariño","52207","Consacá","2,009","38.1","Riesgo alto","6.2","Riesgo bajo","44.1","Riesgo alto"
"52","Nariño","52207","Consacá","2,010","47.3","Riesgo alto","38.3","Riesgo alto","52.7","Riesgo alto"
"52","Nariño","52207","Consacá","2,011","43.7","Riesgo alto","30.0","Riesgo medio","48.4","Riesgo alto"
"52","Nariño","52207","Consacá","2,012","53.2","Riesgo alto","18.5","Riesgo medio","57.6","Riesgo alto"
"52","Nariño","52207","Consacá","2,013","48.8","Riesgo alto","0.0","Sin riesgo","50.3","Riesgo alto"
"52","Nariño","52207","Consacá","2,014","52.8","Riesgo alto","ND","ND","56.6","Riesgo alto"
"52","Nariño","52207","Consacá","2,015","53.4","Riesgo alto","ND","ND","56.6","Riesgo alto"
"52","Nariño","52207","Consacá","2,016","56.9","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52207","Consacá","2,017","51.3","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52207","Consacá","2,018","52.8","Riesgo alto","39.6","Riesgo alto","54.6","Riesgo alto"
"52","Nariño","52207","Consacá","2,019","48.8","Riesgo alto","19.6","Riesgo medio","52.7","Riesgo alto"
"52","Nariño","52207","Consacá","2,020","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"52","Nariño","52207","Consacá","2,021","4.7","Sin riesgo","4.7","Sin riesgo","ND","ND"
"52","Nariño","52207","Consacá","2,022","1.2","Sin riesgo","0.0","Sin riesgo","3.7","Sin riesgo"
"52","Nariño","52207","Consacá","2,023","10.3","Riesgo bajo","10.3","Riesgo bajo","ND","ND"
"52","Nariño","52210","Contadero","2,007","29.7","Riesgo medio","21.1","Riesgo medio","37.5","Riesgo alto"
"52","Nariño","52210","Contadero","2,008","31","Riesgo medio","15.3","Riesgo medio","38.4","Riesgo alto"
"52","Nariño","52210","Contadero","2,009","19.1","Riesgo medio","2.2","Sin riesgo","23.1","Riesgo medio"
"52","Nariño","52210","Contadero","2,010","40.7","Riesgo alto","29.0","Riesgo medio","41.8","Riesgo alto"
"52","Nariño","52210","Contadero","2,011","48.5","Riesgo alto","25.2","Riesgo medio","50.3","Riesgo alto"
"52","Nariño","52210","Contadero","2,012","40.9","Riesgo alto","17.6","Riesgo medio","42.6","Riesgo alto"
"52","Nariño","52210","Contadero","2,013","47","Riesgo alto","9.6","Riesgo bajo","48.9","Riesgo alto"
"52","Nariño","52210","Contadero","2,014","53.7","Riesgo alto","14.1","Riesgo medio","56.9","Riesgo alto"
"52","Nariño","52210","Contadero","2,015","55.1","Riesgo alto","48.2","Riesgo alto","61.4","Riesgo alto"
"52","Nariño","52210","Contadero","2,016","47","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52210","Contadero","2,017","59.4","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52210","Contadero","2,018","43.6","Riesgo alto","7.8","Riesgo bajo","48.7","Riesgo alto"
"52","Nariño","52210","Contadero","2,019","44.7","Riesgo alto","0.0","Sin riesgo","48.7","Riesgo alto"
"52","Nariño","52210","Contadero","2,020","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"52","Nariño","52210","Contadero","2,021","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"52","Nariño","52210","Contadero","2,022","4.8","Sin riesgo","4.8","Sin riesgo","ND","ND"
"52","Nariño","52210","Contadero","2,023","11.9","Riesgo bajo","11.9","Riesgo bajo","ND","ND"
"52","Nariño","52215","Córdoba","2,008","35.2","Riesgo alto","27.9","Riesgo medio","41.5","Riesgo alto"
"52","Nariño","52215","Córdoba","2,009","44.6","Riesgo alto","26.2","Riesgo medio","49.4","Riesgo alto"
"52","Nariño","52215","Córdoba","2,010","29.1","Riesgo medio","30.3","Riesgo medio","30.6","Riesgo medio"
"52","Nariño","52215","Córdoba","2,011","40.9","Riesgo alto","47.1","Riesgo alto","40.7","Riesgo alto"
"52","Nariño","52215","Córdoba","2,012","48.4","Riesgo alto","36.7","Riesgo alto","53.5","Riesgo alto"
"52","Nariño","52215","Córdoba","2,013","50.2","Riesgo alto","58.3","Riesgo alto","51.8","Riesgo alto"
"52","Nariño","52215","Córdoba","2,014","52.2","Riesgo alto","29.7","Riesgo medio","54.1","Riesgo alto"
"52","Nariño","52215","Córdoba","2,015","59","Riesgo alto","ND","ND","65.9","Riesgo alto"
"52","Nariño","52215","Córdoba","2,016","47.5","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52215","Córdoba","2,017","59.7","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52215","Córdoba","2,018","55.3","Riesgo alto","25.4","Riesgo medio","71.0","Riesgo alto"
"52","Nariño","52215","Córdoba","2,019","53","Riesgo alto","27.4","Riesgo medio","64.8","Riesgo alto"
"52","Nariño","52215","Córdoba","2,020","24","Riesgo medio","24.0","Riesgo medio","ND","ND"
"52","Nariño","52215","Córdoba","2,021","20.6","Riesgo medio","20.9","Riesgo medio","19.0","Riesgo medio"
"52","Nariño","52215","Córdoba","2,022","29.5","Riesgo medio","30.6","Riesgo medio","24.2","Riesgo medio"
"52","Nariño","52215","Córdoba","2,023","27.3","Riesgo medio","27.3","Riesgo medio","27.1","Riesgo medio"
"52","Nariño","52224","Cuaspud Carlosama","2,007","44.8","Riesgo alto","44.8","Riesgo alto","ND","ND"
"52","Nariño","52224","Cuaspud Carlosama","2,008","33.3","Riesgo medio","32.6","Riesgo medio","49.7","Riesgo alto"
"52","Nariño","52224","Cuaspud Carlosama","2,009","14.7","Riesgo medio","2.7","Sin riesgo","17.3","Riesgo medio"
"52","Nariño","52224","Cuaspud Carlosama","2,010","4.8","Sin riesgo","3.3","Sin riesgo","6.0","Riesgo bajo"
"52","Nariño","52224","Cuaspud Carlosama","2,011","14.6","Riesgo medio","15.7","Riesgo medio","13.4","Riesgo bajo"
"52","Nariño","52224","Cuaspud Carlosama","2,012","29.3","Riesgo medio","25.4","Riesgo medio","30.2","Riesgo medio"
"52","Nariño","52224","Cuaspud Carlosama","2,013","38.6","Riesgo alto","26.8","Riesgo medio","37.9","Riesgo alto"
"52","Nariño","52224","Cuaspud Carlosama","2,014","41","Riesgo alto","46.3","Riesgo alto","50.0","Riesgo alto"
"52","Nariño","52224","Cuaspud Carlosama","2,015","37.2","Riesgo alto","72.7","Riesgo alto","36.7","Riesgo alto"
"52","Nariño","52224","Cuaspud Carlosama","2,016","41.7","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52224","Cuaspud Carlosama","2,017","27.3","Riesgo medio","ND","ND","ND","ND"
"52","Nariño","52224","Cuaspud Carlosama","2,018","31.6","Riesgo medio","36.1","Riesgo alto","28.4","Riesgo medio"
"52","Nariño","52224","Cuaspud Carlosama","2,019","36.9","Riesgo alto","38.2","Riesgo alto","34.6","Riesgo medio"
"52","Nariño","52224","Cuaspud Carlosama","2,020","32.9","Riesgo medio","32.9","Riesgo medio","32.9","Riesgo medio"
"52","Nariño","52224","Cuaspud Carlosama","2,021","33.5","Riesgo medio","36.1","Riesgo alto","30.6","Riesgo medio"
"52","Nariño","52224","Cuaspud Carlosama","2,022","34","Riesgo medio","41.1","Riesgo alto","24.8","Riesgo medio"
"52","Nariño","52224","Cuaspud Carlosama","2,023","30.5","Riesgo medio","22.4","Riesgo medio","38.5","Riesgo alto"
"52","Nariño","52227","Cumbal","2,007","2.3","Sin riesgo","0.0","Sin riesgo","18.3","Riesgo medio"
"52","Nariño","52227","Cumbal","2,008","12.1","Riesgo bajo","12.5","Riesgo bajo","9.0","Riesgo bajo"
"52","Nariño","52227","Cumbal","2,009","8.7","Riesgo bajo","13.5","Riesgo bajo","7.3","Riesgo bajo"
"52","Nariño","52227","Cumbal","2,010","7.4","Riesgo bajo","4.2","Sin riesgo","12.3","Riesgo bajo"
"52","Nariño","52227","Cumbal","2,011","18.2","Riesgo medio","16.7","Riesgo medio","19.7","Riesgo medio"
"52","Nariño","52227","Cumbal","2,012","31.3","Riesgo medio","8.6","Riesgo bajo","32.5","Riesgo medio"
"52","Nariño","52227","Cumbal","2,013","37.9","Riesgo alto","7.3","Riesgo bajo","47.3","Riesgo alto"
"52","Nariño","52227","Cumbal","2,014","39.5","Riesgo alto","0.0","Sin riesgo","48.4","Riesgo alto"
"52","Nariño","52227","Cumbal","2,015","42.6","Riesgo alto","2.2","Sin riesgo","42.5","Riesgo alto"
"52","Nariño","52227","Cumbal","2,016","39.4","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52227","Cumbal","2,017","47.3","Riesgo alto","ND","ND","61.1","Riesgo alto"
"52","Nariño","52227","Cumbal","2,018","39.9","Riesgo alto","3.2","Sin riesgo","47.3","Riesgo alto"
"52","Nariño","52227","Cumbal","2,019","34.3","Riesgo medio","1.9","Sin riesgo","41.7","Riesgo alto"
"52","Nariño","52227","Cumbal","2,020","9.6","Riesgo bajo","9.6","Riesgo bajo","ND","ND"
"52","Nariño","52227","Cumbal","2,021","18.5","Riesgo medio","20.6","Riesgo medio","0.0","Sin riesgo"
"52","Nariño","52227","Cumbal","2,022","7.4","Riesgo bajo","7.8","Riesgo bajo","6.4","Riesgo bajo"
"52","Nariño","52227","Cumbal","2,023","4.8","Sin riesgo","2.8","Sin riesgo","10.3","Riesgo bajo"
"52","Nariño","52233","Cumbitara","2,008","30.5","Riesgo medio","30.5","Riesgo medio","58.8","Riesgo alto"
"52","Nariño","52233","Cumbitara","2,009","21","Riesgo medio","5.9","Riesgo bajo","24.9","Riesgo medio"
"52","Nariño","52233","Cumbitara","2,010","31","Riesgo medio","20.9","Riesgo medio","34.8","Riesgo medio"
"52","Nariño","52233","Cumbitara","2,011","35","Riesgo medio","30.4","Riesgo medio","36.9","Riesgo alto"
"52","Nariño","52233","Cumbitara","2,012","54.1","Riesgo alto","21.0","Riesgo medio","58.8","Riesgo alto"
"52","Nariño","52233","Cumbitara","2,013","49.6","Riesgo alto","9.2","Riesgo bajo","52.1","Riesgo alto"
"52","Nariño","52233","Cumbitara","2,014","51.5","Riesgo alto","0.0","Sin riesgo","64.2","Riesgo alto"
"52","Nariño","52233","Cumbitara","2,015","47.3","Riesgo alto","ND","ND","54.5","Riesgo alto"
"52","Nariño","52233","Cumbitara","2,016","46","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52233","Cumbitara","2,017","49.4","Riesgo alto","ND","ND","ND","ND"
"52","Nariño","52233","Cumbitara","2,018","47","Riesgo alto","0.0","Sin riesgo","55.7","Riesgo alto"
"52","Nariño","52233","Cumbitara","2,019","57.9","Riesgo alto","7.9","Riesgo bajo","65.8","Riesgo alto"
"52","Nariño","52233","Cumbitara","2,020","0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo"
"52","Nariño","52233","Cumbitara","2,021","4.9","Sin riesgo","4.9","Sin riesgo","ND","ND"
"52","Nariño","52233","Cumbitara","2,022","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"52","Nariño","52233","Cumbitara","2,023","9.4","Riesgo bajo","6.5","Riesgo bajo","18.4","Riesgo medio"
"52","Nariño","52240","Chachagüí","2,007","43","Riesgo alto","43.0","Riesgo alto","ND","ND"
"52","Nariño","52240","Chachagüí","2,008","44.6","Riesgo alto","42.2","Riesgo alto","49.7","Riesgo alto"
"52","Nariño","52240","Chachagüí","2,009","28.2","Riesgo medio","17.9","Riesgo medio","32.3","Riesgo medio"
"52","Nariño","52240","Chachagüí","2,010","24.6","Riesgo medio","31.2","Riesgo medio","19.2","Riesgo medio"
"52","Nariño","52240","Chachagüí","2,011","30.1","Riesgo medio","22.4","Riesgo medio","36.4","Riesgo alto"
"52","Nariño","52240","Chachagüí","2,012","41.5","Riesgo alto","33.6","Riesgo medio","43.7","Riesgo alto"
"52","Nariño","52240","Chachagüí","2,013","51.7","Riesgo alto","6.6","Riesgo bajo","53.4","Riesgo alto"
"52","Nariño","52240","Chachagüí","2,014","49","Riesgo alto","12.4","Riesgo bajo","53.9","Riesgo alto"
"52","Nariño","52240","Chachagüí","2,015","49.7","Riesgo alto","ND","ND","60.7","Riesgo alto"
"52","Nariño","52240","Chachagüí","2,016","44.4","Riesgo alto","ND","ND","89.3","Inviable sanitariamente"
"52","Nariño","52240","Chachagüí","2,017","55.7","Riesgo alto","ND","ND","91.7","Inviable sanitariamente"
"52","Nariño","52240","Chachagüí","2,018","49.4","Riesgo alto","11.1","Riesgo bajo","56.7","Riesgo alto"
"52","Nariño","52240","Chachagüí","2,019","44.1","Riesgo alto","7.1","Riesgo bajo","48.1","Riesgo alto"
"52","Nariño","52240","Chachagüí","2,020","28.4","Riesgo medio","29.2","Riesgo medio","28.1","Riesgo medio"
"52","Nariño","52240","Chachagüí","2,021","18","Riesgo medio","9.5","Riesgo bajo","22.2","Riesgo medio"
"52","Nariño","52240","Chachagüí","2,022","19.5","Riesgo medio","11.4","Riesgo bajo","21.8","Riesgo medio"
"52","Nariño","52240","Chachagüí","2,023","31.6","Riesgo medio","10.1","Riesgo bajo","38.7","Riesgo alto"
"52","Nariño","52250","El Charco","2,007","43","Riesgo alto","43.0","Riesgo alto","ND","ND"
"52","Nariño","52250","El Charco","2,008","8.4","Riesgo bajo","8.4","Riesgo bajo","ND","ND"
"52","Nariño","52250","El Charco","2,009","22.4","Riesgo medio","22.4","Riesgo medio","ND","ND"
"52","Nariño","52250","El Charco","2,011","27.1","Riesgo medio","27.1","Riesgo medio","ND","ND"
"52","Nariño","52250","El Charco","2,012","37.8","Riesgo alto","41.0","Riesgo alto","0.0","Sin riesgo"
"52","Nariño","52250","El Charco","2,013","23.5","Riesgo medio","24.3","Riesgo medio","22.9","Riesgo medio"
"52","Nariño","52250","El Charco","2,014","27.7","Riesgo medio","26.0","Riesgo medio","34.9","Riesgo medio"
"52","Nariño","52250","El Charco","2,015","38.7","Riesgo alto","33.6","Riesgo medio","ND","ND"
"52","Nariño","52250","El Charco","2,016","15.2","Riesgo medio","ND","ND","ND","ND"
"52","Nariño","52250","El Charco","2,017","16.5","Riesgo medio","ND","ND","49.7","Riesgo alto"
"52","Nariño","52250","El Charco","2,018","24","Riesgo medio","24.0","Riesgo medio","ND","ND"
"52","Nariño","52250","El Charco","2,019","32.8","Riesgo medio","32.8","Riesgo medio","ND","ND"
"52","Nariño","52254","El Peñol","2,007","37.4","Riesgo alto","35.0","Riesgo medio","37.8","Riesgo alto"
"52","Nariño","52254","El Peñol","2,008","20.3","Riesgo medio","27.2","Riesgo medio","18.2","Riesgo medio"
"52","Nariño","52254","El Peñol","2,009","16.4","Riesgo medio","14.9","Riesgo medio","16.8","Riesgo medio"
"52","Nariño","52254","El Peñol","2,010","17.1","Riesgo medio","12.4","Riesgo bajo","17.3","Riesgo medio"
"52","Nariño","52254","El Peñol","2,011","17.4","Riesgo medio","ND","ND","17.4","Riesgo medio"
